,id,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_end,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
183,WDpPZYEZhf7LLv3PyTeb4Q,REGULAR,,,,1200.0,2000.0,False,1200.0,2000.0,False,1200.0,2100.0,False,1200.0,2200.0,False,1100.0,2200.0,False,1100.0,1800.0,False
184,kiEx6SbKY69fgDF-KVpEWA,REGULAR,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2200.0,False,1130.0,2300.0,False,1130.0,2230.0,False,1130.0,2230.0,False
185,HL7Kfo9S3eKgJJAEVQ2rbw,REGULAR,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2200.0,False,1700.0,2300.0,False,1100.0,2300.0,False,1100.0,2100.0,False
186,P9AJqEYOT--zGRfK7QQlmQ,REGULAR,,,,1600.0,0.0,False,1600.0,0.0,False,1600.0,0.0,False,1600.0,0.0,False,1100.0,0.0,False,1000.0,1700.0,False
187,Oj5Seggqo_2FfKSjcAg7yw,REGULAR,1700.0,2300.0,False,1700.0,2300.0,False,1700.0,200.0,True,1700.0,100.0,True,1700.0,200.0,True,1700.0,200.0,True,1700.0,2300.0,False
189,C8-SeZtLTvzZjxB5ObhRjw,REGULAR,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1200.0,2200.0,False,1200.0,2200.0,False,1200.0,2200.0,False
192,gwiBd_RCD2Hcd3_ESjyMbA,REGULAR,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2300.0,False,1100.0,2300.0,False,1100.0,2200.0,False
193,AOiNvHQUa5tAJN7Xt4176A,REGULAR,1500.0,2300.0,False,1500.0,2300.0,False,1500.0,2300.0,False,1500.0,200.0,True,1000.0,200.0,True,1000.0,200.0,True,1000.0,0.0,False
194,ZfGuMUhFbSBx0yAKc0GPIA,REGULAR,,,,,,,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2300.0,False,1000.0,2300.0,False,1000.0,1500.0,False
196,CkmykRQcSfIsbb62F4NQoQ,REGULAR,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2100.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2100.0,False
198,TLtykd3vG5_BG-8MP66RHg,REGULAR,1500.0,2300.0,False,1500.0,2300.0,False,1500.0,2300.0,False,1500.0,2300.0,False,1500.0,0.0,False,1200.0,0.0,False,1400.0,2200.0,False
199,U4C0Bgoeqev9Ee1_upRccQ,REGULAR,,,,,,,1600.0,2200.0,False,1600.0,2200.0,False,1600.0,2200.0,False,1500.0,2200.0,False,1500.0,2100.0,False
200,DZnhcxnSys_emI7ZHd5jYg,REGULAR,700.0,0.0,False,700.0,0.0,False,700.0,0.0,False,700.0,0.0,False,700.0,0.0,False,700.0,0.0,False,700.0,0.0,False
201,e3ub67T0KLXf61S9if9fvg,REGULAR,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True,1100.0,200.0,True
203,w2uRbCHkWjjHzHnYRsG-EQ,REGULAR,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,2300.0,False,1600.0,100.0,True,1600.0,200.0,True,1100.0,200.0,True,1100.0,2100.0,False
204,0goWTmfdgwOe6b-pPPp3Gg,REGULAR,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2200.0,False,1100.0,2230.0,False,1100.0,2230.0,False,,,
205,SvMVqEWYJXPOr6vJlRYnrg,REGULAR,1200.0,2100.0,False,1200.0,2100.0,False,1200.0,2100.0,False,1200.0,2100.0,False,1200.0,2100.0,False,1000.0,2200.0,False,1000.0,2100.0,False
206,5-yfhwOIkUhvDE_O9E0EjQ,REGULAR,1600.0,2100.0,False,1600.0,2100.0,False,1600.0,2100.0,False,1600.0,2100.0,False,1600.0,2200.0,False,1200.0,2200.0,False,1200.0,2100.0,False
207,gkCSVmq6Mx8Z04KzkrHzCA,REGULAR,,,,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2100.0,False,1700.0,2200.0,False,1700.0,2200.0,False,,,
208,taSC4yudIFopVkXi1y0qTA,REGULAR,600.0,2000.0,False,600.0,2000.0,False,600.0,2000.0,False,600.0,2000.0,False,600.0,2000.0,False,600.0,2000.0,False,600.0,2000.0,False
