id,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_start,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
xXj6XsEvpRJ0hMHAh9N02A,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,0000,False,1600,0000,False,1600,2300,False
3UtlwidZDSxtT9ukO79bHA,REGULAR,,,,1700,2300,False,1700,2300,False,1700,2300,False,1700,0100,True,1700,0100,True,,,
Q1TofnFQ4sMFA47sGYAyeg,REGULAR,,,,,,,1500,2200,False,1500,2200,False,1130,2300,False,1130,2300,False,1130,2200,False
ph3SOdb_khwezTiKtwh04w,REGULAR,,,,,,,,,,,,,1100,0200,True,1100,0200,True,1100,0200,True
WVt2GdaHqZNE5qUIJ7k3Eg,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
DoxJ_ELGpQHDtuCNXEWtCw,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1100,0200,True,1100,0000,False
yC6PZ5gYcOxcBWU3HIPq2Q,REGULAR,,,,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False
2dLtQKsWeA2NsgmUbHG1zw,REGULAR,,,,,,,,,,1800,0200,True,1800,0200,True,1800,0200,True,,,
Dv-n8rW1l8r2MZ2neW7rpw,REGULAR,0900,0200,True,0900,0200,True,0900,0200,True,0900,0200,True,0900,0200,True,0800,0200,True,0800,0200,True
djb7jPPMwVOBfCE5K7Ilog,REGULAR,1700,0000,False,1700,0000,False,1700,0100,True,1700,0100,True,1500,0200,True,1100,0200,True,1000,0000,False
_vsgjhqs356JqeAPsP6XOQ,REGULAR,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,1100,0200,True
hkduXqDA7Ssmb-2hqpGMDg,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1200,2300,False,1200,0000,False,1000,0000,False,1000,2300,False
xMnAsMSgTtMy7DT-En7qOQ,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False,1100,2130,False
bFuUggRPBrXbSQqUbpUgUw,REGULAR,1100,2000,False,1100,2000,False,1100,2000,False,1100,2000,False,1100,2000,False,,,,,,
-bC1fMN5kQgFruzUR8E_RA,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0100,True
XlcWm3OdV1QrSPF_AwrlTQ,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1200,0000,False,1200,0100,True,1200,0100,True,1200,2300,False
T3afYS4ZJ5dTf-2YtkPEFw,REGULAR,0630,2300,False,0630,2300,False,0630,2300,False,0630,2300,False,0630,0000,False,0700,0000,False,0700,2300,False
LS8KDzUUUPAIc74_VrJeFg,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2230,False,1130,2230,False,1130,2200,False
wOw3Hb1ImlNBc0-eI13Dhw,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2300,False,1130,2300,False,1130,2200,False
l5r5mdi099B9zwyVL-5-Lg,REGULAR,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True
SCXfxp-mF-S2YoLqfYMSEA,REGULAR,,,,1500,2045,False,1500,2045,False,1500,2045,False,1130,1645,False,1130,1645,False,1300,1645,False
ZFCJr_QRGPVKerWCkvR7SA,REGULAR,1130,0030,True,1130,0030,True,1130,0030,True,1130,0030,True,1130,0100,True,1130,0100,True,1130,0030,True
g_1zgYJqkm3w9FeKaOYgcA,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False
t4zpNjWmwKmPe4STXV0OYw,REGULAR,,,,,,,1630,2100,False,1630,2100,False,1630,2200,False,1630,2200,False,1630,2100,False
1ormi492NqirB_kU_a8W-w,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1600,0100,True,,,
goj3-MeDiCS2soysk6AaSQ,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True
X05LWeDT93dhQkDyCG8IeA,REGULAR,,,,,,,1700,2200,False,1700,2200,False,1700,2300,False,1700,2300,False,1200,2100,False
2ILe62hVJfiZEOcKxFYKDA,REGULAR,,,,1130,0000,False,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0000,False
5KHaTbBgPPvnfK8VNoMEgw,REGULAR,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2300,False,1700,2300,False,1700,2230,False
3IRA159ZbwTAEL3WqcZZiA,REGULAR,,,,,,,1600,0000,False,1600,0000,False,1200,0000,False,1200,0000,False,,,
_Xh0hL64vuxfHf3iewJYQA,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,1600,2100,False
Z3-r4EEXnL82TF27wdzSyw,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2300,False,1600,2300,False,1100,2300,False,1100,2300,False
AjUWObAduLvVOQU_HHI9iA,REGULAR,0800,0100,True,0800,0100,True,0800,0100,True,0800,0200,True,0800,0200,True,0800,0200,True,1200,0100,True
Je42YeoIWbMUQphd-UsKLA,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True
pzCrO7RatLAB9ThsOSRu9A,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1000,0100,True,1000,0100,True
0gCdE3fsWJ86YCT8Hnk9oQ,REGULAR,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0200,True,0900,0200,True,0900,0100,True
VtBdzCiU00KARva2rqJcbg,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
HJfJAZm5zwaR0t1zCBNUDQ,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,0000,False,1700,0000,False,1700,2300,False
PkSaTVkRMXUcsrAJHxPI2w,REGULAR,1600,2200,False,1600,2200,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2200,False
WPgqsaFJBr2mJxyNrAiCFQ,REGULAR,,,,1700,0000,False,1700,0000,False,1700,0000,False,1200,0100,True,1200,0100,True,1100,2300,False
f0Av9RuE2a6KSULJsOyZzg,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,1600,2000,False
B0ZTztL-vjgm2Tc1ZxSbHg,REGULAR,1500,2100,False,1500,2100,False,1500,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2100,False
9-KBO2jGuvMCrM88ysDLTA,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,0000,False,1000,0000,False,1000,2300,False
Jm5ewLJxToqSVTyhpMrXmg,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
E3DdyR6aT7NpLNN39cMTcQ,REGULAR,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1000,0200,True,1000,0200,True
YH0FSXmqDIQ9klGphid6zw,REGULAR,0430,2100,False,0430,2100,False,0430,2100,False,0430,2100,False,0430,2100,False,0430,1930,False,0430,2100,False
q2EXggq1IIrw20YPSfvJeQ,REGULAR,1100,0000,False,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1000,0200,True,1000,0100,True
obHFwswvO1ZPsRLsrxu1gw,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False
BJXadWOLyGXzly7Iqx4W_g,REGULAR,1500,2200,False,1500,2200,False,1500,2200,False,1500,2300,False,1200,2300,False,1200,2300,False,1200,2200,False
oSM8ItF9hZ0Qz7-y9ckuiQ,REGULAR,1000,0200,True,1000,0200,True,1000,0200,True,1000,0200,True,1000,0200,True,1000,0200,True,1200,0200,True
XK3V6XjaQDuFJKi0WLsNZw,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0200,True,1100,0200,True,1100,0200,True,1000,0100,True
8BUt8TPUoT9ShBDDVdU6Uw,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0200,True,1100,0200,True,1100,0200,True,1200,0100,True
x1RMxTftVIjS8HvWf8tpoA,REGULAR,1600,2200,False,1600,2200,False,1130,2200,False,1130,2200,False,1130,2230,False,1130,2230,False,1130,2030,False
E_vKoJ0zvpfAcEkQGS4d2A,REGULAR,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False
WsYQF28GdiStUJuLSecIaA,REGULAR,,,,1730,0000,False,1730,0000,False,1730,0000,False,1730,0100,True,1730,0100,True,,,
3sEt2ACT-X6I6W0KZzKbRA,REGULAR,,,,1100,2100,False,1100,2100,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,1700,False
m0b79jiAXpcvJXyZlu82UA,REGULAR,1700,2100,False,1700,2100,False,1700,2200,False,1700,2200,False,1700,2300,False,1700,2300,False,1700,2200,False
3ysQylsFQj7JNIlQjncQeQ,REGULAR,,,,1200,2000,False,1200,2000,False,1200,2000,False,1200,2100,False,1200,2100,False,1200,2000,False
LgKBFgM0hN2yyX9WfEF_JQ,REGULAR,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2300,False,1100,2300,False,1100,2100,False
GHmjQQuQya93blcsHHLDjQ,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,1600,2345,False,1000,2345,False,1000,2100,False
MjopvJwjCbOtsLvkUxUZNQ,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,,,,1800,0200,True,1100,1900,False
mVX6Q-eDhctEpDSkcyL8Yg,REGULAR,,,,1700,2300,False,1700,2300,False,1700,2300,False,1700,0100,True,1200,0100,True,1200,1900,False
Vnq-kO_VO-gLFM4ItffzzA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1000,0100,True,1000,0100,True
-4ORLtNklDgq3MbrOU4tGw,REGULAR,0700,1500,False,0700,1500,False,0700,1500,False,0700,2100,False,0700,2100,False,0800,2100,False,0800,2100,False
I4PeclAxAwHsBneAFD97CA,REGULAR,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2200,False,1700,2200,False,1700,2100,False
MxJP8wboqF0bi3LlOb2InQ,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0100,True
GBsTXDvtuVSM2IC9mFQD9Q,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,0900,0100,True,0900,0100,True
suopVZZ_uvIwCaiDzBWurA,REGULAR,1400,2300,False,1400,2300,False,1400,2300,False,1400,2300,False,1200,2300,False,,,,,,
fuKPtwD0JcQniFnMXlHq1g,REGULAR,1500,0000,False,1500,0000,False,1500,0000,False,1500,0000,False,1600,0100,True,1400,0100,True,1400,2200,False
eaeuswDi4Lfr9qVOqnbviQ,REGULAR,1700,2200,False,,,,,,,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False
yak6zfWqMT5tfNtzhHbiJg,REGULAR,1600,2200,False,1600,2200,False,1600,2300,False,1600,2300,False,1600,2300,False,1000,2300,False,1000,2200,False
wt-fwK_Y4WmJ0HBui4EsIQ,REGULAR,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2200,False,1700,2200,False,,,
18JYAJ8q7Tx0OBvlfWMAdQ,REGULAR,1700,2130,False,1700,2130,False,1700,2130,False,1700,2130,False,1700,2130,False,1700,2130,False,1700,2100,False
FxveeHL_B0Kkz1KjPKyF3A,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0100,True,1100,0100,True,1100,0000,False
X6megK3Vz4xMquw2f233xQ,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1200,0200,True,1200,0200,True
oeGGj21XtuZTTIk3wRlCOw,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True
MPmPo9vike8PG1Wo8uXi0g,REGULAR,,,,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,,,
-8u9P253kZlukUqbDXrPgA,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1400,0100,True,1400,0100,True
mZh4fZUoxiQobYEVDq4I4A,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
Tyf0P9SMnc9Q7jXF6JO3cw,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
qtww5gR4Oyw29gqMoV3uLg,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1200,0100,True,1400,0100,True,1400,0000,False
WM4BBMW1et22DGEylHSTJA,REGULAR,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1130,0100,True,1130,0100,True,1130,0000,False
L0Ds6wNdgS0YwqVNWVns9Q,REGULAR,,,,,,,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,,,
0AOdsO0aRRRlwxH_MGeoWg,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1400,2000,False
Ud52z9ZOMZlKh7P0vuPegw,REGULAR,1200,2100,False,1200,2100,False,1200,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2100,False
RdxN5oT8r6DF0P3PNV1Owg,REGULAR,1600,0000,False,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0000,False
0JmI7_Z2PAWOm-i0BvJt-g,REGULAR,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,0800,0100,True,1000,0100,True
PN04vq-DXd4ui4umYSfBqA,REGULAR,,,,,,,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,,,
exsfTTerWm9yiIqITRgcVw,REGULAR,1500,2200,False,1000,2200,False,1200,2200,False,1200,2200,False,1200,2300,False,1200,2300,False,1200,2000,False
MNnwd70_DpD2R9RfXHGaCw,REGULAR,1600,0100,True,1600,0100,True,1200,0100,True,1200,0100,True,1200,0100,True,1200,0100,True,1200,0100,True
ovIxZ7qvNT76tilujesmIA,REGULAR,1600,2130,False,1200,2130,False,1200,2130,False,1200,2200,False,1200,2300,False,1000,2300,False,1000,2130,False
F7VQPCsmz9N7xgQvedae2A,REGULAR,,,,1200,2100,False,1200,2100,False,1200,2200,False,1200,2200,False,1200,2200,False,,,
0udgF4hOWAoQkAQc79BnNA,REGULAR,,,,1100,2100,False,1100,2100,False,1100,2100,False,1100,2130,False,1100,2130,False,1100,2100,False
3edYNqlyo-x9ygEuw-SmOw,REGULAR,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1130,0000,False,1130,0000,False
d8n5qyS6QDWknXx94RtoNw,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2100,False
MUs4mWUZWzR4UabPKeq-Gg,REGULAR,0700,1900,False,0700,1900,False,0700,1900,False,0700,1900,False,0700,1900,False,,,,,,
fEM6bnQM0JVyqEzdNweZBg,REGULAR,,,,1500,2300,False,1500,2300,False,1500,0000,False,1500,0000,False,1200,0000,False,,,
NZggU3sddR29yULXZQ0xKA,REGULAR,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False
UPtndx3jFSyhz7KpBbv8XQ,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,0000,False,1600,0000,False,1000,2200,False
HCHxbmFDip0E51onVkcnZg,REGULAR,,,,1630,2100,False,1630,2100,False,1630,2100,False,1130,2200,False,1100,2200,False,1100,2030,False
mdMBk395zOCKmrl5H65sjg,REGULAR,1700,0100,True,1700,0100,True,1700,0100,True,1700,0200,True,1700,0200,True,1700,0200,True,1500,0100,True
Ta0fmDvhG7SjcAjADFTntw,REGULAR,,,,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,,,
wA__asXpc5UJFtOEBWBluA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1000,0100,True,1000,0100,True
8VmX24iV3EDkiW8mFWyJFA,REGULAR,,,,,,,,,,1800,2200,False,1800,0100,True,1800,0100,True,1800,2200,False
mwBqWoRMUhj-CF2c7vXeNg,REGULAR,,,,1600,2100,False,1600,2000,False,1600,2100,False,1600,2200,False,1200,2200,False,1300,2000,False
xGXzsc-hzam-VArK6eTvtw,REGULAR,1130,0100,True,1130,0100,True,1100,0100,True,1130,0100,True,1130,0200,True,1000,0200,True,1000,0100,True
GHZ-EWQrVxKYDtt9ce82Og,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False
ZPCrCl8K5slskpZ7Zz2uqg,REGULAR,,,,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1600,2100,False,,,
HrED44acwUngPkOWS0GUZg,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,,,
BlULiGXlf_GkJA_ZkerniQ,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,0100,True,1200,0100,True,1200,2100,False
tPY0JQVfAVEvVeDauJKEHg,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2300,False,1130,0000,False,1130,0000,False,1100,2200,False
STgopLVLqcFNLRl-2H3VSw,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,0200,True,1700,0200,True,1700,0200,True,1200,2300,False
pOtm0huSB2_ydAhPLU7EwQ,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0200,True,1600,0200,True,1130,0200,True,1130,0000,False
jkEG9ZbTCq_qvrjBcBnSVw,REGULAR,1700,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2315,False,1200,2300,False
xo7g1UhRVROVPBnQCgpULQ,REGULAR,,,,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,,,
v92qIZUQ61rrqvK0w7UpJQ,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True
kDMGeJU4chpwqto5Tx0dag,REGULAR,0430,2000,False,0430,2000,False,0430,2000,False,0430,2000,False,0430,2000,False,0430,2000,False,0430,2030,False
8TiS3Dcur6_SWQnaVIVOxA,REGULAR,,,,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True
SIeBfrz-i310tqCA5lVEgg,REGULAR,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1100,0200,True,1200,0200,True
WJiV5LAjH97KIa2PSuYjRg,REGULAR,1600,2200,False,1600,2200,False,1600,2200,False,1600,2300,False,1600,2300,False,1100,2300,False,1100,2300,False
DF7RTM13rH3ZCUk46EEwaA,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1200,0000,False,1200,0000,False
435AFqUlpfkv2MvSHw6S8A,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,0900,0200,True,0900,0200,True
waOC8XHN3fripEZyFvLbhw,REGULAR,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1200,0200,True,1200,0200,True
FK2GaRPMyrA5oxZYToqTsw,REGULAR,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True,0800,0200,True,1200,0200,True
E8F4QcCBTXimwnJLbnt94g,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1500,0100,True,1100,0100,True,1100,0100,True
CRV5pbiOC_EXCqQrRZ98BA,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1100,2200,False,1100,2200,False,1130,2100,False
mkCTMbS4E-g2aC1oUTAuig,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0200,True,1600,0200,True,1100,0200,True,1600,0000,False
JX8z_4daLZFoeju7cccS-w,REGULAR,,,,,,,1600,2200,False,1600,2200,False,1600,2200,False,1600,2200,False,,,
qpDzEwTAYPUityT2I4BpfA,REGULAR,,,,1730,2200,False,1730,2200,False,1730,2200,False,1730,2200,False,1730,2200,False,,,
uVJZdN8q-nV4sdf7wGP-yA,REGULAR,,,,,,,1700,2200,False,1700,2200,False,1700,2300,False,1700,2300,False,1700,2030,False
B5yYnr3KY1RuGy6L1Y8AWw,REGULAR,1400,0000,False,1400,0000,False,1400,0000,False,1400,0000,False,1400,0200,True,1100,0200,True,1100,0000,False
6bw34tvKak9ZD0xA7iKM-g,REGULAR,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2300,False,1200,2300,False,1200,2000,False
xLiiQ-MV2ZVpYtu9Sht4hw,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1200,0200,True,1200,0200,True
-pASPGsYPCVbG-O1KmYIUA,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,0100,True,1700,0200,True,1700,0200,True,1700,2200,False
c81oaaBKc7XJmoHGCudSOg,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
ae1ZClWkPyncMNmbpG60RA,REGULAR,1600,2300,False,1600,2300,False,0400,2300,False,1300,2300,False,1200,0100,True,1200,1600,False,1200,2300,False
EN15n4bu3Sc1KgOiV9mOcA,REGULAR,,,,1100,2000,False,1100,2000,False,1100,0100,True,1100,0100,True,1100,0100,True,1200,2000,False
NXH1Xrs7MwK7Pu2p8E4yag,REGULAR,1030,0100,True,1030,0100,True,1030,0100,True,1030,0100,True,1030,0100,True,1030,0100,True,1200,0100,True
PZ0tYd5QzKvVLp2X7CWfwA,REGULAR,,,,,,,,,,,,,1800,0000,False,1800,0000,False,1800,0000,False
FRTe-NhnFL5A6ByDiQngPA,REGULAR,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True
8z_wiU74O4F6RDuIYrjZ0g,REGULAR,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,1700,2230,False,,,
y4Kebbseem1lPjzG2BKwgg,REGULAR,,,,,,,,,,1700,0000,False,1700,0000,False,1700,0000,False,1030,1600,False
Z2wd_F7wOn9plbFaIULMbQ,REGULAR,1000,2200,False,1000,2200,False,1000,2200,False,1000,2200,False,1000,2300,False,1000,2300,False,1000,2200,False
vrsi4DnsDNI6yLHxK37LQQ,REGULAR,,,,2300,0200,True,,,,2300,0200,True,2300,0200,True,2200,0200,True,,,
wITbeprsnf9wt1CYHIf4Dw,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1600,2200,False,1600,2100,False
VaY4BVjVbcneLwfBDRIHuw,REGULAR,1200,1700,False,1200,1700,False,1200,1700,False,1200,1700,False,1200,1700,False,1200,1700,False,1200,1700,False
WJqqQSKP75Z6QYr1p06L2g,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,0100,True,1130,0100,True,1200,2200,False
55NGHog-Oh8QyrmLVR25HQ,REGULAR,0800,1500,False,,,,0800,1500,False,0800,1500,False,0800,1500,False,0700,1500,False,0700,1500,False
jrmvJb674XPvrUJndopavQ,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,1200,False,1000,1200,False,1000,2200,False
629nHJEs1Spt4bI3mI2JwQ,REGULAR,,,,,,,1700,2100,False,1700,2100,False,1700,2200,False,1700,2200,False,1100,1500,False
XE3oEdVJ2wu_J5X8TdLU-w,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1000,0100,True
0REdlKVtzMv1KkSbyO0k5g,REGULAR,,,,,,,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False
NfsltaOq5d5ZeMpJnYkxMg,REGULAR,1700,2130,False,1700,2130,False,1700,2130,False,1700,2130,False,1700,2130,False,1700,2130,False,1700,2100,False
BgzsPfCdc7_keimDwCvJWg,REGULAR,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False
F3G9zpyYBBzXi8kpAFc1Yg,REGULAR,1600,2100,False,,,,1600,2100,False,1600,2100,False,1700,2200,False,1700,2200,False,,,
kVn-sFg1CIFaHuRdES00NA,REGULAR,1100,2230,False,1100,2230,False,1100,2230,False,1100,2330,False,1100,2330,False,1100,2330,False,1100,2230,False
eZgmfqTW8oKCbhXM3fKV2w,REGULAR,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False,0000,0000,True
Sgm85LgzOGfcImy5jc9ijQ,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2100,False
dHwuTZr_W2YJeuEv6fAl5A,REGULAR,,,,,,,1500,2130,False,1500,2130,False,1500,2200,False,1500,2200,False,,,
-AdSPjtOdzV0CXW1i_AJwg,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,1900,False
5zHk4iADzrzZdgf979xekg,REGULAR,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,1200,0200,True,,,
_r-_-RwNGItX9BlloFU4Yg,REGULAR,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True,1700,0200,True
cQUaUM1vq7QiOVuxE-GFqw,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1030,1600,False
hNTdtciYzuXhPxuW1kYfzQ,REGULAR,1400,0200,True,1400,0200,True,1400,0200,True,1400,0200,True,1400,0200,True,1400,0200,True,1400,0200,True
NX19BZuBNK-lZey8NoH0bA,REGULAR,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1600,2100,False,1600,2000,False
UsXWzOS7eOt8zv3qiQF6Nw,REGULAR,,,,,,,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False,1600,0000,False
csV_k-p1P7dne789kVMZkg,REGULAR,,,,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,1600,2100,False
ZT_xafbgHg3Zj0emqYw5Jg,REGULAR,,,,1700,0100,True,1700,0100,True,1700,0100,True,1700,0100,True,1200,0100,True,1200,2100,False
sUJwSLv0Jy7ZWcEXAQRHPA,REGULAR,,,,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,1130,2230,False,,,
wfS4vSXC2d8iMsL4_dDzUw,REGULAR,,,,1600,2100,False,1600,2100,False,1600,2100,False,1600,2200,False,1600,2200,False,1600,2100,False
